ID;RECEITA;TIPO_IMAGEM;FONTE;URL_IMAGEM
REC-0091;Brigadeiro;ilustrativa_externa;https://entretenimento.r7.com/receitas/receitas-de-pesos/delicie-se-com-as-melhores-sobremesas-brasileiras-brigadeiro-beijinho-e-cajuzinho-16032024/;https://newr7-r7-prod.web.arc-cdn.net/resizer/v2/U7U4OPPETZOU3I4R4OYG2BWOOE.jpg?auth=d78a1664e930c3684243a0066c562201f6f54f3a7b33f563cf53957906ba4db6&height=630&smart=true&width=1200
REC-0092;Feijoada Carioca;ilustrativa_externa;https://www.promoview.com.br/feijoada-pode-se-tornar-patrimonio-imaterial-do-estado/;https://uploads.promoview.com.br/2023/12/Feijoada-carioca.jpg
REC-0093;Pavê de Pêssego;ilustrativa_externa;https://www.schramm.ind.br/receitas/pave-de-pessego-em-calda/22;https://www.schramm.ind.br/assets/tim.php?h=408&src=https%3A%2F%2Fwww.schramm.ind.br%2Fmanager%2Fuploads%2Fposts%2Fpave-de-pessego-em-calda-392736.jpg&w=454
REC-0094;Coxinha;ilustrativa_externa;https://brsalgados.es/;https://smspebmizbdmqyxawlip.supabase.co/storage/v1/object/public/product-images/products/1772031207692-tnd0z6ivdns.jpg
REC-0095;Pão de Banana;ilustrativa_externa;https://focalizando.com.br/pao-caseiro-tradicional;https://focalizando.com.br/sites/default/files/inline-images/p%C3%A3o%20caseiro%20tradicional.jpg
REC-0096;Bolo de Laranja — Variante 2;ilustrativa_externa;https://www.tudogostoso.com.br/noticias/adeus-bolo-de-laranja-seco-receita-fofinha-e-molhadinha-com-calda-e-facil-de-fazer-a27853.htm;https://static.itdg.com.br/images/1200-675/428356e99da09aeb19c8a483842ecdec/editorial-a-2026-04-17t104829.188.png
REC-0097;Bolo de Fubá;ilustrativa_externa;https://dikadanaka.com.br/bolo-de-fuba-cremoso/;https://dikadanaka.com.br/wp-content/uploads/2024/04/FOTO3-Bolo-de-Fuba-Cremoso-scaled.jpg
REC-0098;Rocambole Formiguinha;ilustrativa_externa;https://www.terra.com.br/vida-e-estilo/degusta/receitas/bolo-simples-1-receita-que-faz-10-bolos-diferentes-pratico%2C66e7f81a0be8a82c56501dbdd940bc97nyymd6mj.html;https://p2.trrsf.com/image/fget/cf/500/0/images.terra.com/2024/02/16/863943157-bolo-caseiro-eeaeuwos.jpg
REC-0099;Esfirra Habib's;ilustrativa_externa;https://www.temqueir.com.br/2019/09/as-melhores-pizzas-e-esfihas-de-vitoria.html;https://1.bp.blogspot.com/-0R5yFYeYNrM/XoYuZ9KyJpI/AAAAAAABFKE/8Cu2lHaCc-A-X3a95mkHBa4vcijtBHErgCLcBGAsYHQ/s16000/20200401_191959.jpg
REC-0100;Pão de Ló — Variante 2;ilustrativa_externa;https://focalizando.com.br/pao-caseiro-tradicional;https://focalizando.com.br/sites/default/files/inline-images/p%C3%A3o%20caseiro%20tradicional.jpg
REC-0101;Bolo de Milho;ilustrativa_externa;https://www.agazeta.com.br/hz/gastronomia/confira-7-receitas-de-bolos-para-festa-junina-0624;https://www.netdeal.com.br/api/images/producao.spayce.com.br/1776103510624_2024_06_06_edicasebolo_de_milho_verde_imagem_estudiofcx_shutterstock_hd15ezud05.jpg
REC-0102;Bolo Nega Maluca;ilustrativa_externa;https://www.receitasja.com.br/como-fazer-um-bolo-de-chocolate-simples-e-fofinho/;https://www.receitasja.com.br/wp-content/uploads/2024/10/bolo-de-chocolate-simples.webp
REC-0103;Pé de Moleque — Variante 2;ilustrativa_externa;https://www.guiadasemana.com.br/receitas/galeria/receita-pe-de-moleque;https://www.guiadasemana.com.br/contentFiles/image/2020/06/FEA/principal/65743_w840h0_1593023980shutterstock-1728596380.jpg
REC-0104;Bolo de Cenoura — Variante 3;foto_propria;Acervo da família;images/produtos/REC-0104.jpg
REC-0105;Pão Caseiro — Variante 3;ilustrativa_externa;https://focalizando.com.br/pao-caseiro-tradicional;https://focalizando.com.br/sites/default/files/inline-images/p%C3%A3o%20caseiro%20tradicional.jpg
REC-0106;Risoles — Variante 1;ilustrativa_externa;https://brsalgados.es/;https://smspebmizbdmqyxawlip.supabase.co/storage/v1/object/public/product-images/products/1772031207692-tnd0z6ivdns.jpg
REC-0107;Doce de Mamão (Márcia);ilustrativa_externa;https://receitas.globo.com/regionais/rpc/estudio-c/aprenda-a-fazer-um-saboroso-doce-de-mamao-em-casa-g.ghtml;https://s2.glbimg.com/StS8XwgpYmC9YXiOdByzAudQuLs%3D/1200x/smart/filters%3Acover%28%29%3Astrip_icc%28%29/i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2020/S/d/bUOBAUTjWfNig9ziZkeg/doce-de-mamao.jpg
REC-0108;Pizza de Liquidificador;ilustrativa_externa;https://www.temqueir.com.br/2019/09/as-melhores-pizzas-e-esfihas-de-vitoria.html;https://1.bp.blogspot.com/-0R5yFYeYNrM/XoYuZ9KyJpI/AAAAAAABFKE/8Cu2lHaCc-A-X3a95mkHBa4vcijtBHErgCLcBGAsYHQ/s16000/20200401_191959.jpg
REC-0109;Recheio de Leite em Pó;ilustrativa_externa;https://www.tudogostoso.com.br/receita/303246-creme-facil-para-recheio-de-bolo.html;https://static.itdg.com.br/images/640-400/ebe17f9b3f6de8a62e5d01484f94dfed/creme-facil-para-recheio-de-bolo.jpg
REC-0110;Pudim de Leite em Pó — Variante 3;ilustrativa_externa;https://www.tudogostoso.com.br/noticias/lisinho-e-supercremoso-aqui-estao-todos-os-segredos-de-pudim-perfeito-a23822.htm;https://static.itdg.com.br/images/640-auto/e970dc7a4be053b87ab839bf26a11124/pudim-baixa.jpg
REC-0111;Risoles — Variante 2;ilustrativa_externa;https://brsalgados.es/;https://smspebmizbdmqyxawlip.supabase.co/storage/v1/object/public/product-images/products/1772031207692-tnd0z6ivdns.jpg
REC-0112;Bolo de Chocolate — Variante 4;ilustrativa_externa;https://www.receitasja.com.br/como-fazer-um-bolo-de-chocolate-simples-e-fofinho/;https://www.receitasja.com.br/wp-content/uploads/2024/10/bolo-de-chocolate-simples.webp
REC-0113;Pizza Enrolada — Variante 2;ilustrativa_externa;https://www.temqueir.com.br/2019/09/as-melhores-pizzas-e-esfihas-de-vitoria.html;https://1.bp.blogspot.com/-0R5yFYeYNrM/XoYuZ9KyJpI/AAAAAAABFKE/8Cu2lHaCc-A-X3a95mkHBa4vcijtBHErgCLcBGAsYHQ/s16000/20200401_191959.jpg
REC-0114;Torta de Liquidificador;ilustrativa_externa;https://www.temqueir.com.br/2019/09/as-melhores-pizzas-e-esfihas-de-vitoria.html;https://1.bp.blogspot.com/-0R5yFYeYNrM/XoYuZ9KyJpI/AAAAAAABFKE/8Cu2lHaCc-A-X3a95mkHBa4vcijtBHErgCLcBGAsYHQ/s16000/20200401_191959.jpg
REC-0115;Esfirra — Variante 1;ilustrativa_externa;https://www.temqueir.com.br/2019/09/as-melhores-pizzas-e-esfihas-de-vitoria.html;https://1.bp.blogspot.com/-0R5yFYeYNrM/XoYuZ9KyJpI/AAAAAAABFKE/8Cu2lHaCc-A-X3a95mkHBa4vcijtBHErgCLcBGAsYHQ/s16000/20200401_191959.jpg
REC-0116;Pão de Queijo;ilustrativa_externa;https://viverdeconfeitaria.com.br/receitas/pao-de-queijo-mineiro-receita-vender;https://mxjvevmsioevluhkleup.supabase.co/storage/v1/object/public/blog-images/posts/pao-de-queijo-mineiro-receita-vender.webp
REC-0117;Creme de Queijo;ilustrativa_externa;https://www.tudogostoso.com.br/receita/303246-creme-facil-para-recheio-de-bolo.html;https://static.itdg.com.br/images/640-400/ebe17f9b3f6de8a62e5d01484f94dfed/creme-facil-para-recheio-de-bolo.jpg
REC-0118;Pão;ilustrativa_externa;https://focalizando.com.br/pao-caseiro-tradicional;https://focalizando.com.br/sites/default/files/inline-images/p%C3%A3o%20caseiro%20tradicional.jpg
REC-0119;Massa Doce;ilustrativa_externa;https://focalizando.com.br/pao-caseiro-tradicional;https://focalizando.com.br/sites/default/files/inline-images/p%C3%A3o%20caseiro%20tradicional.jpg
REC-0120;Bolo Toalha Felpudo;ilustrativa_externa;https://www.terra.com.br/vida-e-estilo/degusta/receitas/bolo-simples-1-receita-que-faz-10-bolos-diferentes-pratico%2C66e7f81a0be8a82c56501dbdd940bc97nyymd6mj.html;https://p2.trrsf.com/image/fget/cf/500/0/images.terra.com/2024/02/16/863943157-bolo-caseiro-eeaeuwos.jpg
REC-0121;Bacalhau com Broa de Milho;ilustrativa_externa;https://feed.continente.pt/receitas/bacalhau-broa;https://feed.continente.pt/media/5kse3o1d/bacalhau-c-broa.png?anchor=center&format=webp&height=620&mode=crop&rnd=134139865294470000&width=826
REC-0122;Pudim de Bar da Lourdes;ilustrativa_externa;https://www.tudogostoso.com.br/noticias/lisinho-e-supercremoso-aqui-estao-todos-os-segredos-de-pudim-perfeito-a23822.htm;https://static.itdg.com.br/images/640-auto/e970dc7a4be053b87ab839bf26a11124/pudim-baixa.jpg
REC-0123;Pão de Forma (Doce/Salgado);ilustrativa_externa;https://focalizando.com.br/pao-caseiro-tradicional;https://focalizando.com.br/sites/default/files/inline-images/p%C3%A3o%20caseiro%20tradicional.jpg
REC-0124;Quindim;ilustrativa_externa;https://www.tudogostoso.com.br/receita/177672-quindim-bom-a-beca.html;https://static.itdg.com.br/images/1200-630/4c42d601667f09b765e64d02fcbbc810/224377-original.jpg
REC-0125;Pudim de Pão (Pão Francês Amanhecido) — Variante 2;ilustrativa_externa;https://www.tudogostoso.com.br/noticias/lisinho-e-supercremoso-aqui-estao-todos-os-segredos-de-pudim-perfeito-a23822.htm;https://static.itdg.com.br/images/640-auto/e970dc7a4be053b87ab839bf26a11124/pudim-baixa.jpg
REC-0126;Bolo de Iogurte Natural;ilustrativa_externa;https://www.terra.com.br/vida-e-estilo/degusta/receitas/bolo-simples-1-receita-que-faz-10-bolos-diferentes-pratico%2C66e7f81a0be8a82c56501dbdd940bc97nyymd6mj.html;https://p2.trrsf.com/image/fget/cf/500/0/images.terra.com/2024/02/16/863943157-bolo-caseiro-eeaeuwos.jpg
REC-0127;Fatias Húngaras / Rosca Estrela — Variante 2;ilustrativa_externa;https://focalizando.com.br/pao-caseiro-tradicional;https://focalizando.com.br/sites/default/files/inline-images/p%C3%A3o%20caseiro%20tradicional.jpg
REC-0128;Pão Caseiro Baguete;ilustrativa_externa;https://focalizando.com.br/pao-caseiro-tradicional;https://focalizando.com.br/sites/default/files/inline-images/p%C3%A3o%20caseiro%20tradicional.jpg
REC-0129;Torta Salgada;ilustrativa_externa;https://www.temqueir.com.br/2019/09/as-melhores-pizzas-e-esfihas-de-vitoria.html;https://1.bp.blogspot.com/-0R5yFYeYNrM/XoYuZ9KyJpI/AAAAAAABFKE/8Cu2lHaCc-A-X3a95mkHBa4vcijtBHErgCLcBGAsYHQ/s16000/20200401_191959.jpg
REC-0130;Sonho Assado;ilustrativa_externa;https://www.padariaalianca.com.br/menu?menu=sobremesas;https://static.wixstatic.com/media/6d4bf6_946b40611aed49a1b629f2ed10d54ee9~mv2.jpg/v1/fill/w_560%2Ch_560%2Cal_c%2Cq_80%2Cusm_0.66_1.00_0.01%2Cenc_auto/6d4bf6_946b40611aed49a1b629f2ed10d54ee9~mv2.jpg
REC-0131;Esfiha — Variante 2;ilustrativa_externa;https://www.temqueir.com.br/2019/09/as-melhores-pizzas-e-esfihas-de-vitoria.html;https://1.bp.blogspot.com/-0R5yFYeYNrM/XoYuZ9KyJpI/AAAAAAABFKE/8Cu2lHaCc-A-X3a95mkHBa4vcijtBHErgCLcBGAsYHQ/s16000/20200401_191959.jpg
REC-0132;Pão de Mel;ilustrativa_externa;https://focalizando.com.br/pao-caseiro-tradicional;https://focalizando.com.br/sites/default/files/inline-images/p%C3%A3o%20caseiro%20tradicional.jpg
REC-0133;Pasta de Alho;ilustrativa_externa;https://www.receiteria.com.br/receita/pasta-de-alho/;https://www.receiteria.com.br/wp-content/uploads/pasta-de-alho-1.jpg
REC-0134;Bombom Happy End;ilustrativa_externa;https://entretenimento.r7.com/receitas/receitas-de-pesos/delicie-se-com-as-melhores-sobremesas-brasileiras-brigadeiro-beijinho-e-cajuzinho-16032024/;https://newr7-r7-prod.web.arc-cdn.net/resizer/v2/U7U4OPPETZOU3I4R4OYG2BWOOE.jpg?auth=d78a1664e930c3684243a0066c562201f6f54f3a7b33f563cf53957906ba4db6&height=630&smart=true&width=1200
REC-0135;Sonho;ilustrativa_externa;https://www.padariaalianca.com.br/menu?menu=sobremesas;https://static.wixstatic.com/media/6d4bf6_946b40611aed49a1b629f2ed10d54ee9~mv2.jpg/v1/fill/w_560%2Ch_560%2Cal_c%2Cq_80%2Cusm_0.66_1.00_0.01%2Cenc_auto/6d4bf6_946b40611aed49a1b629f2ed10d54ee9~mv2.jpg
REC-0136;Bolo de Mel e Chocolate;ilustrativa_externa;https://www.receitasja.com.br/como-fazer-um-bolo-de-chocolate-simples-e-fofinho/;https://www.receitasja.com.br/wp-content/uploads/2024/10/bolo-de-chocolate-simples.webp
REC-0137;Recheio Creme Branco com Bombom;ilustrativa_externa;https://www.tudogostoso.com.br/receita/303246-creme-facil-para-recheio-de-bolo.html;https://static.itdg.com.br/images/640-400/ebe17f9b3f6de8a62e5d01484f94dfed/creme-facil-para-recheio-de-bolo.jpg
REC-0138;Recheio de Chocolate Branco com Bombom;ilustrativa_externa;https://www.tudogostoso.com.br/receita/303246-creme-facil-para-recheio-de-bolo.html;https://static.itdg.com.br/images/640-400/ebe17f9b3f6de8a62e5d01484f94dfed/creme-facil-para-recheio-de-bolo.jpg
REC-0139;Recheio de Coco;ilustrativa_externa;https://www.tudogostoso.com.br/receita/303246-creme-facil-para-recheio-de-bolo.html;https://static.itdg.com.br/images/640-400/ebe17f9b3f6de8a62e5d01484f94dfed/creme-facil-para-recheio-de-bolo.jpg
REC-0140;Pão de Ló — Variante 3;ilustrativa_externa;https://focalizando.com.br/pao-caseiro-tradicional;https://focalizando.com.br/sites/default/files/inline-images/p%C3%A3o%20caseiro%20tradicional.jpg
REC-0141;Cobertura com Emulsificante — Variante 2;ilustrativa_externa;https://www.tudogostoso.com.br/receita/303246-creme-facil-para-recheio-de-bolo.html;https://static.itdg.com.br/images/640-400/ebe17f9b3f6de8a62e5d01484f94dfed/creme-facil-para-recheio-de-bolo.jpg
REC-0142;Recheio de Doce de Leite — Anotação Incompleta;ilustrativa_externa;https://www.tudogostoso.com.br/receita/303246-creme-facil-para-recheio-de-bolo.html;https://static.itdg.com.br/images/640-400/ebe17f9b3f6de8a62e5d01484f94dfed/creme-facil-para-recheio-de-bolo.jpg
